User_Handle,User_Type,Anonymity_Class,Verified_Status,Handle_URL,Image_Path,Post_URL,Date,Post_Content,Linked_URL,Likes,Comments,Reposts,PreElection_Post, 
killingbeck_meadows,Individual,Identifiable,Unverified,https://www.threads.net/@killingbeck_meadows,https://scontent-lhr6-2.cdninstagram.com/v/t51.2885-19/357806951_567806312196532_320700074349399281_n.jpg?stp=dst-jpg_s150x150&_nc_ht=scontent-lhr6-2.cdninstagram.com&_nc_cat=104&_nc_ohc=PG9-SCqW1i8Q7kNvgFIWNhW&_nc_gid=3927ee4971174a3fa39c33549b8e22cf&edm=APs17CUBAAAA&ccb=7-5&oh=00_AYAm1T7sTZ44B-riFBueJoMmzObY7UWnvqC7gnETC2ujhA&oe=66E423ED&_nc_sid=10d13b,https://www.threads.net/@killingbeck_meadows/post/C-7EfC1Ml_V,21/08/2024,"Amazing amount of money but I find it perplexing how much they spend on Elections in USA.
It seems to start the moment they are elected.
We did it in 6 weeks in UK and Starmer moved in same day.
Elections  ",cnbc.com,2,1,,No,
elsewhere5555,Individual,Anonymous,Unverified,https://www.threads.net/@elsewhere5555,https://scontent-lhr6-1.cdninstagram.com/v/t51.2885-19/358352443_672346600912070_2555482976081135969_n.jpg?stp=dst-jpg_s150x150&_nc_ht=scontent-lhr6-1.cdninstagram.com&_nc_cat=102&_nc_ohc=JqCQd43YU68Q7kNvgF7PUAo&edm=APs17CUBAAAA&ccb=7-5&oh=00_AYD0_Y8Cajl1B9Au9QLQTr8kSTze5-YKmbmoAWGSE5TYeQ&oe=66E4160C&_nc_sid=10d13b,https://www.threads.net/@elsewhere5555/post/C25WO_wtfPg,03/02/2024,"Nothing can be taken for granted in this Election Year, the Brexit Referendum is going to look clean by comparison. liveapp.inews.co.uk/2024… ",liveapp.inews.co.uk,14,,,Yes,
swissinfo.ch_en,Group/Organisation,Highly Identifiable,Verified,https://www.threads.net/@swissinfo.ch_en,https://scontent-lhr6-1.cdninstagram.com/v/t51.2885-19/455389876_1475549136412766_8557239315999388977_n.jpg?stp=dst-jpg_s150x150&_nc_ht=scontent-lhr6-1.cdninstagram.com&_nc_cat=102&_nc_ohc=DGuPS39-GX0Q7kNvgH70LEq&edm=APs17CUBAAAA&ccb=7-5&oh=00_AYBmGr3jswbJp-cIuR13X-weDVNRxxnOwCxQ9Nl5deHrjw&oe=66E42AC6&_nc_sid=10d13b,https://www.threads.net/@swissinfo.ch_en/post/C3SMr1DiTqp,13/02/2024,"Until last month, British citizens couldn’t vote in British parliamentary elections if they had lived abroad for 15 years. 🗳️ On January 16, this rule was abolished. British citizens can now register in the last constituency they were signed up in before leaving the country. This change brings the UK in line with other major democracies, including Switzerland.",,14,4,2,Yes,
skcycles,Individual,Identifiable,Unverified,https://www.threads.net/@skcycles,https://scontent-lhr6-1.cdninstagram.com/v/t51.2885-19/393378318_984622942836002_1340870009361174073_n.jpg?stp=dst-jpg_s150x150&_nc_ht=scontent-lhr6-1.cdninstagram.com&_nc_cat=102&_nc_ohc=o9XF0xq3uqYQ7kNvgFfOwZa&_nc_gid=3927ee4971174a3fa39c33549b8e22cf&edm=APs17CUBAAAA&ccb=7-5&oh=00_AYC2dKhmtKuvsddGMEeV8MyMZmnsOzTS3c6gv_bFYnIxAw&oe=66E4342D&_nc_sid=10d13b,https://www.threads.net/@skcycles/post/C9Eo_JyIhQ-,06/07/2024,"Arrived in UK last night. They had a BIG election on Thursday. The Conservatives, who had been in power the last 14 years, lost and lost big. The Prime Minister, Sunak, conceded. No complaints. He apologized for losing and praised the Labor Party winner, and new Prime Minister, Keir Starmer. Until crybaby Trump came along that was the way elections went in the United States.  ",,5,,,No,
mrsmokeymac,Individual,Anonymous,Unverified,https://www.threads.net/@mrsmokeymac,https://scontent-lhr8-2.cdninstagram.com/v/t51.2885-19/425989835_783897656936065_3398425893149358781_n.jpg?stp=dst-jpg_s150x150&_nc_ht=scontent-lhr8-2.cdninstagram.com&_nc_cat=101&_nc_ohc=-DbSjoSIb-gQ7kNvgEf2mLM&edm=APs17CUBAAAA&ccb=7-5&oh=00_AYADdyBmpDC93UDQLix1aa-ymkzb2uZb7RYqwJr5n8QGxw&oe=66E42B93&_nc_sid=10d13b,https://www.threads.net/@mrsmokeymac/post/C3NKiCntD3d,11/02/2024,"People in America, UK and the rest of the Western Nations are struggling with the cost of living ect:- whilst our Governments are funding Genocidal Nations and States to the hilt with $$$$$$€€€€€€££££££+ arms.  Charity begins at home so the saying goes, so when the time come to the elections, ask questions and vote accordingly.  ",,13,2,,Yes,
rob_talks_nonsense,Individual,Partially Anonymous,Unverified,https://www.threads.net/@rob_talks_nonsense,https://scontent-lhr6-1.cdninstagram.com/v/t51.2885-19/417155199_380589134377226_9173578171014160424_n.jpg?stp=dst-jpg_s150x150&_nc_ht=scontent-lhr6-1.cdninstagram.com&_nc_cat=102&_nc_ohc=fPAJwjsZTzwQ7kNvgGYMCgW&_nc_gid=3927ee4971174a3fa39c33549b8e22cf&edm=APs17CUBAAAA&ccb=7-5&oh=00_AYC-6RYXHq4flsB2O_dsGwmOfNsTpR0vXfNA2Wp02wdsyQ&oe=66E415B4&_nc_sid=10d13b,https://www.threads.net/@rob_talks_nonsense/post/C-SVFFuxA3v,05/08/2024,A reminder that ReformUK got about 14% of the popular vote in the recent elections.  ,,4,,,No,
bylinesscotland,Group/Organisation,Identifiable,Unverified,https://www.threads.net/@bylinesscotland,https://scontent-lhr8-1.cdninstagram.com/v/t51.2885-19/358050303_224967930447659_845745568038914689_n.jpg?stp=dst-jpg_s150x150&_nc_ht=scontent-lhr8-1.cdninstagram.com&_nc_cat=111&_nc_ohc=2GYZtoixhAcQ7kNvgEkusVG&edm=APs17CUBAAAA&ccb=7-5&oh=00_AYDZXLPwLSayWdzQkEpRK18bbrtFn537DBI1AKbXV7dRuw&oe=66E41616&_nc_sid=10d13b,https://www.threads.net/@bylinesscotland/post/Cyu7g91MN2y,23/10/2023,"👋 Morning 
@threads
 & Threaders! This is an important read. Hope you find it of interest too & able to share it. 🆕 A ‘right turn’ that put First Past The Post onto a precarious path | Stuart Donald",bylines.scot,14,9,,Yes,
webylines,Group/Organisation,Identifiable,Unverified,https://www.threads.net/@webylines,https://scontent-lhr8-2.cdninstagram.com/v/t51.2885-19/358055436_569842442025625_4528873772682259199_n.jpg?stp=dst-jpg_s150x150&_nc_ht=scontent-lhr8-2.cdninstagram.com&_nc_cat=101&_nc_ohc=KLkyw7U6u6sQ7kNvgHiaTno&_nc_gid=3927ee4971174a3fa39c33549b8e22cf&edm=APs17CUBAAAA&ccb=7-5&oh=00_AYDa3fZP_34NLmDV0U8RdDDvkZ348q8s4OaJ-EPNKCkl4g&oe=66E41EB6&_nc_sid=10d13b,https://www.threads.net/@webylines/post/C7SW2nKMdua,22/05/2024,"STUDENTS: REGISTER TO VOTE RIGHT NOW!
The law is as follows. 1. You can register at home AND at your term-time address, if that's more convenient for you. 2. You can CHOOSE on the day where to vote.",electoralcommission.org.uk,39,47,,Yes,
azhursaleem,Individual,Identifiable,Unverified,https://www.threads.net/@azhursaleem,https://scontent-lhr6-1.cdninstagram.com/v/t51.2885-19/440207335_2341133086094110_941305984034944486_n.jpg?stp=dst-jpg_s150x150&_nc_ht=scontent-lhr6-1.cdninstagram.com&_nc_cat=110&_nc_ohc=Ro9ogdGjivIQ7kNvgGfRIXM&edm=APs17CUBAAAA&ccb=7-5&oh=00_AYDfxzxFcUDNj1aNN46jmIzMREDRsDplFpRHbi2q04B7fA&oe=66E42E6F&_nc_sid=10d13b,https://www.threads.net/@azhursaleem/post/C3Yrnr5iV8Q,15/02/2024,Cool. Just in time for the US and UK elections 😳  ,engadget.com,3,,,Yes,
darreneire191640,Individual,Identifiable,Unverified,https://www.threads.net/@darreneire191640,https://scontent-lhr8-2.cdninstagram.com/v/t51.2885-19/456325963_1423978945659385_3361062628077775343_n.jpg?stp=dst-jpg_s150x150&_nc_ht=scontent-lhr8-2.cdninstagram.com&_nc_cat=101&_nc_ohc=pHrJ3x7eMM0Q7kNvgFZ9kAM&edm=APs17CUBAAAA&ccb=7-5&oh=00_AYCp3UqBHhor5UvhmIY_Nc4PzDRo30-pjgXKbrNUzEnuzQ&oe=66E40E29&_nc_sid=10d13b,https://www.threads.net/@darreneire191640/post/C1_iJfko0Ir,12/01/2024,"Anyone else thinking this is a ploy for the Tories to stall the next election...🤨
Both the US & UK have elections this year & both parties in power are under threat 🤔
FuckTheTories  ",,28,5,4,Yes,
ga_essien,Individual,Identifiable,Unverified,https://www.threads.net/@ga_essien,https://scontent-lhr8-2.cdninstagram.com/v/t51.2885-19/358216056_214147921603950_4456043263898757878_n.jpg?stp=dst-jpg_s150x150&_nc_ht=scontent-lhr8-2.cdninstagram.com&_nc_cat=106&_nc_ohc=hK25z_ey_T0Q7kNvgERNsjg&edm=APs17CUBAAAA&ccb=7-5&oh=00_AYDITGc6q9OA-UCWn4eYLLYNPFGYFXf_mI94v0Tc45hR7A&oe=66E416A1&_nc_sid=10d13b,https://www.threads.net/@ga_essien/post/C9A968wojeF,04/07/2024,Labour Landslide in UK elections with 410 seats.  ,,,,,Yes,
cascade.made,Individual,Anonymous,Unverified,https://www.threads.net/@cascade.made,https://scontent-lhr8-2.cdninstagram.com/v/t51.2885-19/367759036_2229426070599697_2652279456869488345_n.jpg?stp=dst-jpg_s150x150&_nc_ht=scontent-lhr8-2.cdninstagram.com&_nc_cat=101&_nc_ohc=vASkiJy1-boQ7kNvgFD5f_J&_nc_gid=3927ee4971174a3fa39c33549b8e22cf&edm=APs17CUBAAAA&ccb=7-5&oh=00_AYBaE6JBWV1p2kkdYnOwB9Tyvs1PmrBkpt-2IqNvycBtKw&oe=66E428A7&_nc_sid=10d13b,https://www.threads.net/@cascade.made/post/C9I6bI4S6qE,08/07/2024,The recent elections in the U.K. and France should make the GOP nervous. They should also inspire us as Democrats. Citizens in those countries said no to conservative wing nuts who do not have the best interest of the people in mind. We CAN do this. Vote 💙💙💙  ,Replying to @robertellingsworth,23,1,,No,
neildaviesillustration1,Individual,Identifiable,Unverified,https://www.threads.net/@neildaviesillustration1,https://scontent-lhr6-1.cdninstagram.com/v/t51.2885-19/357845745_787018653214214_607151899955608935_n.jpg?stp=dst-jpg_s150x150&_nc_ht=scontent-lhr6-1.cdninstagram.com&_nc_cat=102&_nc_ohc=W1Nia_9xcK4Q7kNvgE-YKbO&edm=APs17CUBAAAA&ccb=7-5&oh=00_AYBuydgLVhj-CPxK_HIrvfSFKnXbauPN2hdfVbsSwVaPcw&oe=66E428EF&_nc_sid=10d13b,https://www.threads.net/@neildaviesillustration1/post/C5lsl7usgJd,10/04/2024,FFS can we just get the US and UK elections done so I can relax for one frickin second 😏  ,,3,,,Yes,
bylineseast,Group/Organisation,Identifiable,Unverified,https://www.threads.net/@bylineseast,https://scontent-lhr6-1.cdninstagram.com/v/t51.2885-19/357848001_1237503666969602_5629664502022932829_n.jpg?stp=dst-jpg_s150x150&_nc_ht=scontent-lhr6-1.cdninstagram.com&_nc_cat=102&_nc_ohc=HHlJ567cgZAQ7kNvgGJwswy&_nc_gid=3927ee4971174a3fa39c33549b8e22cf&edm=APs17CUBAAAA&ccb=7-5&oh=00_AYBRA6jsCxn_aROhqHvQ6fZz7b-qEbTxbLIbawBci5VBMA&oe=66E401E2&_nc_sid=10d13b,https://www.threads.net/@bylineseast/post/C7rKQmYM9R5,01/06/2024,The populist offer is attractive. It is reassuring to know whose fault it is that things are not as you would like. Punishing people feels like an achievement. But has Brexit shown the downside ? Stephen McNair looks at Populism from point of view of forthcoming EU & UK elections eastangliabylines.co.uk/polit…,eastangliabylines.co.uk,1,,,Yes,
markpackuk,Individual,Identifiable,Unverified,https://www.threads.net/@markpackuk,https://scontent-lhr8-1.cdninstagram.com/v/t51.2885-19/357832729_290579060150179_3029755142866641385_n.jpg?stp=dst-jpg_s150x150&_nc_ht=scontent-lhr8-1.cdninstagram.com&_nc_cat=107&_nc_ohc=4Uw50ObpzwcQ7kNvgED6LR4&_nc_gid=a653ffb303f346908e5ccc02f64812ee&edm=APs17CUBAAAA&ccb=7-5&oh=00_AYDfGeSW2kMJH-IaS0ZUq4uhjVsP_LScN-lda-chSDVF9g&oe=66E3FE5A&_nc_sid=10d13b,https://www.threads.net/@markpackuk/post/C_ATRh5onlh,23/08/2024,"This week’s council by-elections Three principal authority council by-elections this week, completely with a full slate of Liberal Democrat candidates. markpack.org.uk/17357…",markpack.org.uk,2,,,No,
petefcferris,Individual,Identifiable,Unverified,https://www.threads.net/@petefcferris,https://scontent-lhr6-1.cdninstagram.com/v/t51.2885-19/458489204_998007162011529_582461518722782415_n.jpg?stp=dst-jpg_s150x150&_nc_ht=scontent-lhr6-1.cdninstagram.com&_nc_cat=109&_nc_ohc=bw5if0ZyQdQQ7kNvgFA-i1l&_nc_gid=a653ffb303f346908e5ccc02f64812ee&edm=APs17CUBAAAA&ccb=7-5&oh=00_AYAEtNxj9urflaoHUZneUHnuu-ZolToUwZJkJQ4MK7lSvg&oe=66E409E3&_nc_sid=10d13b,https://www.threads.net/@petefcferris/post/C-QrF8gscHL,04/08/2024,Proscribe the Reform UK party as a terrorist organisation and hold by-elections in all the constituencies where they hold seats. They need to suffer for this.  ,,1,,,No,
electoralcommissionuk,Group/Organisation,Highly Identifiable,Verified,https://www.threads.net/@electoralcommissionuk,https://scontent-lhr6-2.cdninstagram.com/v/t51.2885-19/358217020_658434495786184_2128082266516155419_n.jpg?stp=dst-jpg_s150x150&_nc_ht=scontent-lhr6-2.cdninstagram.com&_nc_cat=104&_nc_ohc=IP7QILICi8cQ7kNvgElOXJb&edm=APs17CUBAAAA&ccb=7-5&oh=00_AYB_SubYVx_mo7g4K9lzzhMTM_BQBSq3drdROExLOPSmCg&oe=66E40539&_nc_sid=10d13b,https://www.threads.net/@electoralcommissionuk/post/C_QSzaFsazI,29/08/2024,"It’s a by-election Thursday! 🗳️ By-elections are taking place in different parts of the UK today. This includes areas of: 🗳️ Hertfordshire
🗳️ Wychavon",,8,2,,No,
thestockmarket_guy,Group/Organisation,Anonymous,Unverified,https://www.threads.net/@thestockmarket_guy,https://scontent-lhr6-2.cdninstagram.com/v/t51.2885-19/436404522_437973662102020_2223133897271738196_n.jpg?stp=dst-jpg_s150x150&_nc_ht=scontent-lhr6-2.cdninstagram.com&_nc_cat=104&_nc_ohc=p6TfR5eszZ8Q7kNvgE58IJ9&_nc_gid=a653ffb303f346908e5ccc02f64812ee&edm=APs17CUBAAAA&ccb=7-5&oh=00_AYBq-a6x8z1d7kGODHG25Xb_Sx2GL6RL_p8NLcTdC08msQ&oe=66E40819&_nc_sid=10d13b,https://www.threads.net/@thestockmarket_guy/post/C9Bz_cMyN2-,05/07/2024,"Big names of Conservative Party lost the elections. Keir Starmer set to become the next Prime Minister of the 🇬🇧 United Kingdom. UK election, seats won - Labour: 328
Conservatives: 71
Lib Dems: 45
SNP: 4
Reform UK: 4
Green: 1
Other: 17",,1,,,No,
kalingatv24x7,Group/Organisation,Identifiable,Unverified,https://www.threads.net/@kalingatv24x7,https://scontent-lhr6-1.cdninstagram.com/v/t51.2885-19/358114054_2521982844606946_1202200319556409849_n.jpg?stp=dst-jpg_s150x150&_nc_ht=scontent-lhr6-1.cdninstagram.com&_nc_cat=110&_nc_ohc=29RkIKCaUiMQ7kNvgEay_hp&edm=APs17CUBAAAA&ccb=7-5&oh=00_AYCVASxkAwDD2bc3upePnRtoFdA2_qCpQr0og_NVIfaUJA&oe=66E40815&_nc_sid=10d13b,https://www.threads.net/@kalingatv24x7/post/C9Bz-P9PBPW,05/07/2024,"UK General Elections: Keir Starmer , becomes Next UK PM  ",kalingatv.com,,,,No,
scottbarkla,Individual,Identifiable,Unverified,https://www.threads.net/@scottbarkla,https://scontent-lhr6-2.cdninstagram.com/v/t51.2885-19/362005973_1533694310717196_58464820300059087_n.jpg?stp=dst-jpg_s150x150&_nc_ht=scontent-lhr6-2.cdninstagram.com&_nc_cat=100&_nc_ohc=Hyr6pI74Iz4Q7kNvgH-9dOQ&edm=APs17CUBAAAA&ccb=7-5&oh=00_AYDjmdINnwEJDNIXJQJanMw4bG_-Ebb56vylyk3Mo2-evQ&oe=66E4091F&_nc_sid=10d13b,https://www.threads.net/@scottbarkla/post/C9493H0NI9m,26/07/2024,"Australian expat living in the UK and currently travelling to Sweden. Empty nester with cats. 
IUnderstandTheAssignment  I can't submit the assignment as I can't even vote in Australian elections any more. But I understand it.  ",,6,,,No,
prospect_magazine,Group/Organisation,Identifiable,Unverified,https://www.threads.net/@prospect_magazine,https://scontent-lhr6-1.cdninstagram.com/v/t51.2885-19/357800195_1324181831829489_9110732316012282814_n.jpg?stp=dst-jpg_s150x150&_nc_ht=scontent-lhr6-1.cdninstagram.com&_nc_cat=109&_nc_ohc=f9ep9trMDt4Q7kNvgEHZpsu&edm=APs17CUBAAAA&ccb=7-5&oh=00_AYD53jLI7RbxIsGIgmkpKxNjTrjvGsCBX5XCtCasckq2iQ&oe=66E40A2A&_nc_sid=10d13b,https://www.threads.net/@prospect_magazine/post/C-LMxtuuod7,02/08/2024,"Fintan O’Toole believes Keir Starmer “needs to confront the social dereliction that shames a rich country”.
prospectmagazine.co.uk/polit…  ",prospectmagazine.co.uk,2,1,,No,
environmentalistsamra,Individual,Identifiable,Unverified,https://www.threads.net/@environmentalistsamra,https://scontent-lhr8-1.cdninstagram.com/v/t51.2885-19/454342930_563094449613767_947901735428446587_n.jpg?stp=dst-jpg_s150x150&_nc_ht=scontent-lhr8-1.cdninstagram.com&_nc_cat=111&_nc_ohc=p1XQkKIWMi0Q7kNvgGPnUBX&edm=APs17CUBAAAA&ccb=7-5&oh=00_AYCQIdTL-_ZDNK3IqlBtbnqB9B4UXLYfBEfpkqg-_Fbnyg&oe=66E42869&_nc_sid=10d13b,https://www.threads.net/@environmentalistsamra/post/C9U106vs6ve,12/07/2024,The outcome of France's elections after a landslide win of labour in the UK is proof enough that consumers are taking matters into their hands. They no longer feel safe with conservative policies. ,Replying to @environmentalistsamra,2,1,,No,
scott1984fp,Individual,Identifiable,Unverified,https://www.threads.net/@scott1984fp,https://scontent-lhr6-1.cdninstagram.com/v/t51.2885-19/431254246_941148390780189_5683103230653931418_n.jpg?stp=dst-jpg_s150x150&_nc_ht=scontent-lhr6-1.cdninstagram.com&_nc_cat=109&_nc_ohc=ItdaXPI-Z2UQ7kNvgFBQt7S&_nc_gid=a653ffb303f346908e5ccc02f64812ee&edm=APs17CUBAAAA&ccb=7-5&oh=00_AYD61gjnAypFHsNVhOTA_xcmkFp-M-WFzyqjaFTXUJt1qQ&oe=66E40DB4&_nc_sid=10d13b,https://www.threads.net/@scott1984fp/post/C_U48CPtAkN,31/08/2024,"Nope, Its Why Twitter Was Bought Too Politically Spread Lies, Misinformation, Hatred/Hate, Division, Civil War Pre-Programming, &",Replying to @theusasingers,2,1,,No,
officialcharts,Group/Organisation,Highly Identifiable,Verified,https://www.threads.net/@officialcharts,https://scontent-lhr6-1.cdninstagram.com/v/t51.2885-19/358173774_238899542240925_5252684388850564489_n.jpg?stp=dst-jpg_s150x150&_nc_ht=scontent-lhr6-1.cdninstagram.com&_nc_cat=109&_nc_ohc=2LzfEtmU_nEQ7kNvgGIoa6n&_nc_gid=a653ffb303f346908e5ccc02f64812ee&edm=APs17CUBAAAA&ccb=7-5&oh=00_AYA2-W_lKQGaCUKfVzsy_B8U1HquzidtGnmyq1k_aP4qSg&oe=66E41C0D&_nc_sid=10d13b,https://www.threads.net/@officialcharts/post/C89ekfEtYGQ,03/07/2024,"As the UK prepares to vote, check out every Official Number 1 song from general elections gone by 🗳️👇 (Why was 2019's *particularly* funny, please?) ",officialcharts.com,3,,,Yes,
nwbrux,Individual,Identifiable,Unverified,https://www.threads.net/@nwbrux,https://instagram.fbfh9-1.fna.fbcdn.net/v/t51.2885-19/44884218_345707102882519_2446069589734326272_n.jpg?_nc_ht=instagram.fbfh9-1.fna.fbcdn.net&_nc_cat=1&_nc_ohc=rrnQjgEp0fgQ7kNvgEQap4k&_nc_gid=9b3e1af3d24f45a38a6ea82903d69000&edm=AL4D0a4BAAAA&ccb=7-5&ig_cache_key=YW5vbnltb3VzX3Byb2ZpbGVfcGlj.3-ccb7-5&oh=00_AYD10FdUft45pWJ5PD6eiwUbf5diFg4N3lA740pdoeWoXQ&oe=66E4108F&_nc_sid=9e8221,https://www.threads.net/@nwbrux/post/C7RuvxJtU0X,22/05/2024,"Darn it! I thought I would have another couple of months to get the projected results for the new Northern Ireland constituencies onto the website... ark.ac.uk/elect… (but check it in a couple of hours, give me a chance) ",ark.ac.uk,4,2,,Yes,
scottishsithphotoygraphy,Individual,Identifiable,Unverified,https://www.threads.net/@scottishsithphotoygraphy,https://scontent-lhr6-2.cdninstagram.com/v/t51.2885-19/455970382_1166842134607456_1768930497459900657_n.jpg?stp=dst-jpg_s150x150&_nc_ht=scontent-lhr6-2.cdninstagram.com&_nc_cat=104&_nc_ohc=aEAFeMsSvqQQ7kNvgGCGY4h&_nc_gid=a653ffb303f346908e5ccc02f64812ee&edm=APs17CUBAAAA&ccb=7-5&oh=00_AYCr-S25ZqGnkuqpQN_5dgttS4Fq1HBUbwVCdM1uHWGbWA&oe=66E43313&_nc_sid=10d13b,https://www.threads.net/@scottishsithphotoygraphy/post/C8Z9s9uN20F,19/06/2024,"Rare Political post.
I'm a Left Wing Progressive.
I'm a Trade Union Equalities & Diversity Officer.
I despise the Conservative & Unionist Tory Party.
So, I'll be voting Labour at the UK General Election in two weeks time?
Maybe, but probably not.
Scottish constituency votes haven't affected the outcome of a UK General Election since the 1950's.
I am a natural Labour supporter, and was a long time member.
I voted Labour in all elections between 1988 and 2014.
1/  ",,13,8,1,Yes,
pipswithelena,Individual,Partially Anonymous,Unverified,https://www.threads.net/@pipswithelena,https://scontent-lhr8-1.cdninstagram.com/v/t51.2885-19/448198265_825092486203799_5486403863486615924_n.jpg?stp=dst-jpg_s150x150&_nc_ht=scontent-lhr8-1.cdninstagram.com&_nc_cat=111&_nc_ohc=vxVq7y_-lNoQ7kNvgFg1a6D&_nc_gid=a653ffb303f346908e5ccc02f64812ee&edm=APs17CUBAAAA&ccb=7-5&oh=00_AYCDND__t2Vi4NCvJPf167_ks2IbvABaOp6mPKC7m0dkWg&oe=66E40839&_nc_sid=10d13b,https://www.threads.net/@pipswithelena/post/C9Ejl9Mvaas,06/07/2024,"Labour Party Wins UK Elections! 🗳️🎉
 economics_news  ",,,,,No,
unpopulistmag,Group/Organisation,Identifiable,Unverified,https://www.threads.net/@unpopulistmag,https://scontent-lhr6-2.cdninstagram.com/v/t51.2885-19/359706278_1663150450820741_336444791311786947_n.jpg?stp=dst-jpg_s150x150&_nc_ht=scontent-lhr6-2.cdninstagram.com&_nc_cat=105&_nc_ohc=YbRZNX9B82UQ7kNvgFsukcp&_nc_gid=a653ffb303f346908e5ccc02f64812ee&edm=APs17CUBAAAA&ccb=7-5&oh=00_AYDlhsZSAu9FCQflOBi1xfPq86k5VGM_X4-prdqaTkvERg&oe=66E402E0&_nc_sid=10d13b,https://www.threads.net/@unpopulistmag/post/C71xvdNOX3Z,05/06/2024,"Brexit charlatan Nigel Farage has decided to run in the U.K. elections after all. He initially declined in order to keep his schedule open to help Trump’s reelection bid at the “grassroots” level. But it’s hard for him to stay out of the limelight. Here’s 
@aselrod
 on Farage’s party, Reform UK ",theunpopulist.net,4,3,,Yes,
jayjayghatt,Individual,Highly Identifiable,Verified,https://www.threads.net/@jayjayghatt,https://scontent-lhr8-2.cdninstagram.com/v/t51.2885-19/431460961_423233366869110_3796767762298359086_n.jpg?stp=dst-jpg_s150x150&_nc_ht=scontent-lhr8-2.cdninstagram.com&_nc_cat=106&_nc_ohc=fmU5afUY7w8Q7kNvgHUP_J4&_nc_gid=a653ffb303f346908e5ccc02f64812ee&edm=APs17CUBAAAA&ccb=7-5&oh=00_AYBgxyEeyZ9JlIwE-TEEzWaXB_wrWIibo_3VlZX3rUtT5Q&oe=66E41EA3&_nc_sid=10d13b,https://www.threads.net/@jayjayghatt/post/C9IcvprpqJ0,07/07/2024,That’s two elections in a row from an ally nation where the people have rejected conservatives (UK and now France)! Why? Because culture war only gets you so far! Lesson for you the left in the US Yall need to chill and drop the current exhausting  and move the frick on.,,3,1,,No,
